estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,cantidad_museos,pobtot,habxm,habxm2,habxm3,museo_por,fecha_calculo
15,México,33,Ecatepec de Morelos,0,,3,1656107,552036,5.52,0.181,0,04/06/2021
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,3,1655015,551672,5.517,0.181,0,04/06/2021
15,México,37,Huixquilucan,0,,1,242167,242167,2.422,0.413,0,04/06/2021
15,México,37,Huixquilucan,1,Huixquilucan de Degollado,1,9554,9554,0.096,10.467,0,04/06/2021
15,México,50,Juchitepec,0,,1,23497,23497,0.235,4.256,0,04/06/2021
15,México,50,Juchitepec,1,Juchitepec de Mariano Rivapalacio,1,16021,16021,0.16,6.242,0,04/06/2021
15,México,51,Lerma,0,,1,134799,134799,1.348,0.742,0,04/06/2021
15,México,51,Lerma,1,Lerma de Villada,1,22713,22713,0.227,4.403,0,04/06/2021
15,México,52,Malinalco,0,,2,25624,12812,0.128,7.805,0,04/06/2021
15,México,52,Malinalco,1,Malinalco,2,8045,4023,0.04,24.86,0,04/06/2021
15,México,54,Metepec,0,,1,214162,214162,2.142,0.467,0,04/06/2021
15,México,54,Metepec,1,Metepec,1,28205,28205,0.282,3.545,0,04/06/2021
15,México,57,Naucalpan de Juárez,0,,3,833779,277926,2.779,0.36,0,04/06/2021
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,3,792211,264070,2.641,0.379,0,04/06/2021
15,México,59,Nextlalpan,0,,1,31691,31691,0.317,3.155,0,04/06/2021
15,México,59,Nextlalpan,1,Santa Ana Nextlalpan,1,14871,14871,0.149,6.724,0,04/06/2021
15,México,62,Ocoyoacac,0,,1,61805,61805,0.618,1.618,0,04/06/2021
15,México,62,Ocoyoacac,1,Ocoyoacac,1,26015,26015,0.26,3.844,0,04/06/2021
15,México,63,Ocuilan,0,,1,31803,31803,0.318,3.144,0,04/06/2021
15,México,63,Ocuilan,1,Ocuilan de Arteaga,1,1954,1954,0.02,51.177,0,04/06/2021
15,México,64,El Oro,0,,1,34446,34446,0.344,2.903,0,04/06/2021
15,México,64,El Oro,1,El Oro de Hidalgo,1,5776,5776,0.058,17.313,0,04/06/2021
15,México,65,Otumba,0,,2,34232,17116,0.171,5.842,0,04/06/2021
15,México,65,Otumba,1,Otumba de Gómez Farías,2,10097,5049,0.05,19.808,0,04/06/2021
15,México,75,San Martín de las Pirámides,0,,1,24851,24851,0.249,4.024,0,04/06/2021
15,México,75,San Martín de las Pirámides,1,San Martín de las Pirámides,1,12812,12812,0.128,7.805,0,04/06/2021
15,México,80,Sultepec,0,,1,25809,25809,0.258,3.875,0,04/06/2021
15,México,80,Sultepec,1,Sultepec de Pedro Ascencio de Alquisiras,1,3595,3595,0.036,27.816,0,04/06/2021
15,México,82,Tejupilco,0,,1,71077,71077,0.711,1.407,0,04/06/2021
15,México,82,Tejupilco,1,Tejupilco de Hidalgo,1,25631,25631,0.256,3.902,0,04/06/2021
15,México,89,Tenango del Aire,0,,1,10578,10578,0.106,9.454,0,04/06/2021
15,México,89,Tenango del Aire,1,Tenango del Aire,1,5915,5915,0.059,16.906,0,04/06/2021
15,México,90,Tenango del Valle,0,,1,77965,77965,0.78,1.283,0,04/06/2021
15,México,90,Tenango del Valle,1,Tenango de Arista,1,21765,21765,0.218,4.595,0,04/06/2021
15,México,92,Teotihuacán,0,,2,53010,26505,0.265,3.773,0,04/06/2021
15,México,92,Teotihuacán,1,Teotihuacán de Arista,2,23325,11663,0.117,8.574,0,04/06/2021
15,México,93,Tepetlaoxtoc,0,,1,27944,27944,0.279,3.579,0,04/06/2021
15,México,93,Tepetlaoxtoc,1,Tepetlaoxtoc de Hidalgo,1,6123,6123,0.061,16.332,0,04/06/2021
15,México,94,Tepetlixpa,0,,1,18327,18327,0.183,5.456,0,04/06/2021
15,México,94,Tepetlixpa,2,Nepantla de Sor Juana Inés de la Cruz,1,2324,2324,0.023,43.029,0,04/06/2021
15,México,95,Tepotzotlán,0,,1,88559,88559,0.886,1.129,0,04/06/2021
15,México,95,Tepotzotlán,1,Tepotzotlán,1,38119,38119,0.381,2.623,0,04/06/2021
15,México,99,Texcoco,0,,6,235151,39192,0.392,2.552,0,04/06/2021
15,México,99,Texcoco,1,Texcoco de Mora,5,105165,21033,0.21,4.754,0,04/06/2021
15,México,99,Texcoco,43,Tequexquináhuac,1,5279,5279,0.053,18.943,0,04/06/2021
15,México,103,Tlalmanalco,0,,1,46130,46130,0.461,2.168,0,04/06/2021
15,México,103,Tlalmanalco,1,Tlalmanalco de Velázquez,1,14786,14786,0.148,6.763,0,04/06/2021
15,México,104,Tlalnepantla de Baz,0,,3,664225,221408,2.214,0.452,0,04/06/2021
15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,3,653410,217803,2.178,0.459,0,04/06/2021
15,México,106,Toluca,0,,25,819561,32782,0.328,3.05,0,04/06/2021
15,México,106,Toluca,1,Toluca de Lerdo,24,489333,20389,0.204,4.905,0,04/06/2021
15,México,106,Toluca,44,Calixtlahuaca,1,8993,8993,0.09,11.12,0,04/06/2021
15,México,108,Tultepec,0,,1,131567,131567,1.316,0.76,0,04/06/2021
15,México,108,Tultepec,1,Tultepec,1,65338,65338,0.653,1.531,0,04/06/2021
15,México,110,Valle de Bravo,0,,2,61599,30800,0.308,3.247,0,04/06/2021
15,México,110,Valle de Bravo,1,Valle de Bravo,2,25554,12777,0.128,7.827,0,04/06/2021
15,México,118,Zinacantepec,0,,1,167759,167759,1.678,0.596,0,04/06/2021
15,México,118,Zinacantepec,1,San Miguel Zinacantepec,1,54220,54220,0.542,1.844,0,04/06/2021
15,México,122,Valle de Chalco Solidaridad,0,,1,357645,357645,3.576,0.28,0,04/06/2021
15,México,122,Valle de Chalco Solidaridad,1,Xico,1,356352,356352,3.564,0.281,0,04/06/2021
16,Michoacán de Ocampo,0,,0,,49,4351037,88797,0.888,1.126,0,04/06/2021
16,Michoacán de Ocampo,3,Álvaro Obregón,0,,1,20913,20913,0.209,4.782,0,04/06/2021
16,Michoacán de Ocampo,3,Álvaro Obregón,5,Felipe Carrillo Puerto,1,1029,1029,0.01,97.182,0,04/06/2021
16,Michoacán de Ocampo,6,Apatzingán,0,,2,123649,61825,0.618,1.617,0,04/06/2021
16,Michoacán de Ocampo,6,Apatzingán,1,Apatzingán de la Constitución,2,99010,49505,0.495,2.02,0,04/06/2021
16,Michoacán de Ocampo,9,Ario,0,,1,34848,34848,0.348,2.87,0,04/06/2021
16,Michoacán de Ocampo,9,Ario,1,Ario de Rosales,1,16595,16595,0.166,6.026,0,04/06/2021
16,Michoacán de Ocampo,13,Carácuaro,0,,1,9212,9212,0.092,10.855,0,04/06/2021
16,Michoacán de Ocampo,13,Carácuaro,1,Carácuaro de Morelos,1,3653,3653,0.037,27.375,0,04/06/2021
16,Michoacán de Ocampo,14,Coahuayana,0,,1,14136,14136,0.141,7.074,0,04/06/2021
16,Michoacán de Ocampo,14,Coahuayana,1,Coahuayana de Hidalgo,1,7307,7307,0.073,13.686,0,04/06/2021
16,Michoacán de Ocampo,19,Cotija,0,,1,19644,19644,0.196,5.091,0,04/06/2021
16,Michoacán de Ocampo,19,Cotija,1,Cotija de la Paz,1,13560,13560,0.136,7.375,0,04/06/2021
16,Michoacán de Ocampo,20,Cuitzeo,0,,2,28227,14114,0.141,7.085,0,04/06/2021
16,Michoacán de Ocampo,20,Cuitzeo,1,Cuitzeo del Porvenir,2,10239,5120,0.051,19.533,0,04/06/2021
16,Michoacán de Ocampo,34,Hidalgo,0,,1,117620,117620,1.176,0.85,0,04/06/2021
16,Michoacán de Ocampo,34,Hidalgo,1,Ciudad Hidalgo,1,60542,60542,0.605,1.652,0,04/06/2021
16,Michoacán de Ocampo,36,Huandacareo,0,,1,11592,11592,0.116,8.627,0,04/06/2021
16,Michoacán de Ocampo,36,Huandacareo,1,Huandacareo,1,6736,6736,0.067,14.846,0,04/06/2021
16,Michoacán de Ocampo,45,Jiquilpan,0,,1,34199,34199,0.342,2.924,0,04/06/2021
16,Michoacán de Ocampo,45,Jiquilpan,1,Jiquilpan de Juárez,1,24233,24233,0.242,4.127,0,04/06/2021
16,Michoacán de Ocampo,53,Morelia,0,,14,729279,52091,0.521,1.92,0,04/06/2021
16,Michoacán de Ocampo,53,Morelia,1,Morelia,14,597511,42679,0.427,2.343,0,04/06/2021
16,Michoacán de Ocampo,66,Pátzcuaro,0,,3,87794,29265,0.293,3.417,0,04/06/2021
16,Michoacán de Ocampo,66,Pátzcuaro,1,Pátzcuaro,2,55298,27649,0.276,3.617,0,04/06/2021
16,Michoacán de Ocampo,66,Pátzcuaro,47,Zurumútaro (Tzurumútaro),1,2443,2443,0.024,40.933,0,04/06/2021
16,Michoacán de Ocampo,73,Quiroga,0,,1,25592,25592,0.256,3.907,0,04/06/2021
16,Michoacán de Ocampo,73,Quiroga,1,Quiroga,1,14669,14669,0.147,6.817,0,04/06/2021
16,Michoacán de Ocampo,79,Salvador Escalante,0,,1,45217,45217,0.452,2.212,0,04/06/2021
16,Michoacán de Ocampo,79,Salvador Escalante,1,Santa Clara del Cobre,1,14359,14359,0.144,6.964,0,04/06/2021
16,Michoacán de Ocampo,82,Tacámbaro,0,,1,69955,69955,0.7,1.429,0,04/06/2021
16,Michoacán de Ocampo,82,Tacámbaro,1,Tacámbaro de Codallos,1,25665,25665,0.257,3.896,0,04/06/2021
16,Michoacán de Ocampo,83,Tancítaro,0,,1,29414,29414,0.294,3.4,0,04/06/2021
16,Michoacán de Ocampo,83,Tancítaro,1,Tancítaro,1,6747,6747,0.067,14.821,0,04/06/2021
16,Michoacán de Ocampo,85,Tangancícuaro,0,,1,32677,32677,0.327,3.06,0,04/06/2021
16,Michoacán de Ocampo,85,Tangancícuaro,1,Tangancícuaro de Arista,1,15068,15068,0.151,6.637,0,04/06/2021
16,Michoacán de Ocampo,90,Tingambato,0,,1,13950,13950,0.14,7.168,0,04/06/2021
16,Michoacán de Ocampo,90,Tingambato,1,Tingambato,1,7771,7771,0.078,12.868,0,04/06/2021
16,Michoacán de Ocampo,93,Tlalpujahua,0,,2,27587,13794,0.138,7.25,0,04/06/2021
16,Michoacán de Ocampo,93,Tlalpujahua,1,Tlalpujahua de Rayón,1,3530,3530,0.035,28.329,0,04/06/2021
16,Michoacán de Ocampo,93,Tlalpujahua,2,Dos Estrellas,1,189,189,0.002,529.101,0,04/06/2021
16,Michoacán de Ocampo,94,Tlazazalca,0,,1,6890,6890,0.069,14.514,0,04/06/2021
16,Michoacán de Ocampo,94,Tlazazalca,1,Tlazazalca,1,3228,3228,0.032,30.979,0,04/06/2021
16,Michoacán de Ocampo,100,Tzintzuntzan,0,,2,13556,6778,0.068,14.754,0,04/06/2021
16,Michoacán de Ocampo,100,Tzintzuntzan,1,Tzintzuntzan,2,3534,1767,0.018,56.593,0,04/06/2021
16,Michoacán de Ocampo,102,Uruapan,0,,4,315350,78838,0.788,1.268,0,04/06/2021
16,Michoacán de Ocampo,102,Uruapan,1,Uruapan,4,264439,66110,0.661,1.513,0,04/06/2021
16,Michoacán de Ocampo,105,Vista Hermosa,0,,1,18995,18995,0.19,5.265,0,04/06/2021
16,Michoacán de Ocampo,105,Vista Hermosa,1,Vista Hermosa de Negrete,1,10752,10752,0.108,9.301,0,04/06/2021
16,Michoacán de Ocampo,106,Yurécuaro,0,,1,29995,29995,0.3,3.334,0,04/06/2021
16,Michoacán de Ocampo,106,Yurécuaro,1,Yurécuaro,1,23843,23843,0.238,4.194,0,04/06/2021
16,Michoacán de Ocampo,108,Zamora,0,,1,186102,186102,1.861,0.537,0,04/06/2021
16,Michoacán de Ocampo,108,Zamora,1,Zamora de Hidalgo,1,141627,141627,1.416,0.706,0,04/06/2021
16,Michoacán de Ocampo,110,Zinapécuaro,0,,1,46666,46666,0.467,2.143,0,04/06/2021
16,Michoacán de Ocampo,110,Zinapécuaro,1,Zinapécuaro de Figueroa,1,15875,15875,0.159,6.299,0,04/06/2021
16,Michoacán de Ocampo,112,Zitácuaro,0,,1,155534,155534,1.555,0.643,0,04/06/2021
16,Michoacán de Ocampo,112,Zitácuaro,1,Heróica Zitácuaro,1,84307,84307,0.843,1.186,0,04/06/2021
17,Morelos,0,,0,,42,1777227,42315,0.423,2.363,0,04/06/2021
17,Morelos,2,Atlatlahucan,0,,1,18895,18895,0.189,5.292,0,04/06/2021
17,Morelos,2,Atlatlahucan,1,Atlatlahucan,1,7941,7941,0.079,12.593,0,04/06/2021
17,Morelos,3,Axochiapan,0,,2,33695,16848,0.168,5.936,0,04/06/2021
17,Morelos,3,Axochiapan,1,Axochiapan,1,17508,17508,0.175,5.712,0,04/06/2021
17,Morelos,3,Axochiapan,9,Quebrantadero,1,2273,2273,0.023,43.995,0,04/06/2021
17,Morelos,4,Ayala,0,,3,78866,26289,0.263,3.804,0,04/06/2021
17,Morelos,4,Ayala,1,Ciudad Ayala,1,6777,6777,0.068,14.756,0,04/06/2021
17,Morelos,4,Ayala,4,Anenecuilco,1,10773,10773,0.108,9.282,0,04/06/2021
17,Morelos,4,Ayala,149,Anenecuilco,1,93,93,0.001,1075.269,0,04/06/2021
17,Morelos,6,Cuautla,0,,3,175207,58402,0.584,1.712,0,04/06/2021
17,Morelos,6,Cuautla,1,Cuautla,3,154358,51453,0.515,1.944,0,04/06/2021
17,Morelos,7,Cuernavaca,0,,15,365168,24345,0.243,4.108,0,04/06/2021
17,Morelos,7,Cuernavaca,1,Cuernavaca,15,338650,22577,0.226,4.429,0,04/06/2021
17,Morelos,10,Jantetelco,0,,2,15646,7823,0.078,12.783,0,04/06/2021
17,Morelos,10,Jantetelco,1,Jantetelco,2,4645,2323,0.023,43.057,0,04/06/2021
17,Morelos,15,Miacatlán,0,,2,24990,12495,0.125,8.003,0,04/06/2021
17,Morelos,15,Miacatlán,1,Miacatlán,2,7212,3606,0.036,27.732,0,04/06/2021
17,Morelos,16,Ocuituco,0,,1,16858,16858,0.169,5.932,0,04/06/2021
17,Morelos,16,Ocuituco,1,Ocuituco,1,4846,4846,0.048,20.636,0,04/06/2021
17,Morelos,20,Tepoztlán,0,,4,41629,10407,0.104,9.609,0,04/06/2021
17,Morelos,20,Tepoztlán,1,Tepoztlán,4,14130,3533,0.035,28.309,0,04/06/2021
17,Morelos,25,Tlaquiltenango,0,,2,31534,15767,0.158,6.342,0,04/06/2021
17,Morelos,25,Tlaquiltenango,1,Tlaquiltenango,1,18334,18334,0.183,5.454,0,04/06/2021
17,Morelos,25,Tlaquiltenango,6,Chimalacatlán,1,364,364,0.004,274.725,0,04/06/2021
17,Morelos,26,Tlayacapan,0,,2,16543,8272,0.083,12.09,0,04/06/2021
17,Morelos,26,Tlayacapan,1,Tlayacapan,2,7989,3995,0.04,25.034,0,04/06/2021
17,Morelos,27,Totolapan,0,,1,10789,10789,0.108,9.269,0,04/06/2021
17,Morelos,27,Totolapan,5,Nepopualco,1,2191,2191,0.022,45.641,0,04/06/2021
17,Morelos,28,Xochitepec,0,,1,63382,63382,0.634,1.578,0,04/06/2021
17,Morelos,28,Xochitepec,1,Xochitepec,1,19164,19164,0.192,5.218,0,04/06/2021
17,Morelos,29,Yautepec,0,,1,97827,97827,0.978,1.022,0,04/06/2021
17,Morelos,29,Yautepec,1,Yautepec de Zaragoza,1,42731,42731,0.427,2.34,0,04/06/2021
17,Morelos,31,Zacatepec,0,,1,35063,35063,0.351,2.852,0,04/06/2021
17,Morelos,31,Zacatepec,1,Zacatepec de Hidalgo,1,21586,21586,0.216,4.633,0,04/06/2021
17,Morelos,32,Zacualpan de Amilpas,0,,1,9087,9087,0.091,11.005,0,04/06/2021
17,Morelos,32,Zacualpan de Amilpas,6,Tlacotepec,1,5087,5087,0.051,19.658,0,04/06/2021
18,Nayarit,0,,0,,11,1084979,98634,0.986,1.014,0,04/06/2021
18,Nayarit,4,Compostela,0,,1,70399,70399,0.704,1.42,0,04/06/2021
18,Nayarit,4,Compostela,1,Compostela,1,17573,17573,0.176,5.691,0,04/06/2021
18,Nayarit,6,Ixtlán del Río,0,,1,27273,27273,0.273,3.667,0,04/06/2021
18,Nayarit,6,Ixtlán del Río,1,Ixtlán del Río,1,23303,23303,0.233,4.291,0,04/06/2021
18,Nayarit,7,Jala,0,,1,17698,17698,0.177,5.65,0,04/06/2021
18,Nayarit,7,Jala,1,Jala,1,5586,5586,0.056,17.902,0,04/06/2021
18,Nayarit,15,Santiago Ixcuintla,0,,2,93074,46537,0.465,2.149,0,04/06/2021
18,Nayarit,15,Santiago Ixcuintla,1,Santiago Ixcuintla,2,18241,9121,0.091,10.964,0,04/06/2021
18,Nayarit,17,Tepic,0,,6,380249,63375,0.634,1.578,0,04/06/2021
18,Nayarit,17,Tepic,1,Tepic,6,332863,55477,0.555,1.803,0,04/06/2021
19,Nuevo León,0,,0,,47,4653458,99010,0.99,1.01,0,04/06/2021
19,Nuevo León,4,Allende,0,,1,32593,32593,0.326,3.068,0,04/06/2021
19,Nuevo León,4,Allende,1,Ciudad de Allende,1,26065,26065,0.261,3.837,0,04/06/2021
19,Nuevo León,6,Apodaca,0,,1,523370,523370,5.234,0.191,0,04/06/2021
19,Nuevo León,6,Apodaca,1,Ciudad Apodaca,1,467157,467157,4.672,0.214,0,04/06/2021
19,Nuevo León,8,Bustamante,0,,2,3773,1887,0.019,53.008,0,04/06/2021
19,Nuevo León,8,Bustamante,1,Bustamante,2,3640,1820,0.018,54.945,0,04/06/2021
19,Nuevo León,12,Ciénega de Flores,0,,1,24526,24526,0.245,4.077,0,04/06/2021
19,Nuevo León,12,Ciénega de Flores,1,Ciénega de Flores,1,15162,15162,0.152,6.595,0,04/06/2021
19,Nuevo León,18,García,0,,1,143668,143668,1.437,0.696,0,04/06/2021
19,Nuevo León,18,García,1,García,1,93641,93641,0.936,1.068,0,04/06/2021
19,Nuevo León,19,San Pedro Garza García,0,,1,122659,122659,1.227,0.815,0,04/06/2021
19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,1,122627,122627,1.226,0.815,0,04/06/2021
19,Nuevo León,20,General Bravo,0,,1,5527,5527,0.055,18.093,0,04/06/2021
19,Nuevo León,20,General Bravo,1,General Bravo,1,3927,3927,0.039,25.465,0,04/06/2021
19,Nuevo León,21,General Escobedo,0,,1,357937,357937,3.579,0.279,0,04/06/2021
19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,1,352444,352444,3.524,0.284,0,04/06/2021
19,Nuevo León,24,General Zaragoza,0,,2,5942,2971,0.03,33.659,0,04/06/2021
19,Nuevo León,24,General Zaragoza,1,General Zaragoza,2,1941,971,0.01,103.04,0,04/06/2021
19,Nuevo León,25,General Zuazua,0,,1,55213,55213,0.552,1.811,0,04/06/2021
19,Nuevo León,25,General Zuazua,1,General Zuazua,1,9898,9898,0.099,10.103,0,04/06/2021
19,Nuevo León,26,Guadalupe,0,,1,678006,678006,6.78,0.147,0,04/06/2021
19,Nuevo León,26,Guadalupe,1,Guadalupe,1,673616,673616,6.736,0.148,0,04/06/2021
19,Nuevo León,28,Higueras,0,,1,1594,1594,0.016,62.735,0,04/06/2021
19,Nuevo León,28,Higueras,1,Higueras,1,1462,1462,0.015,68.399,0,04/06/2021
19,Nuevo León,31,Juárez,0,,1,256970,256970,2.57,0.389,0,04/06/2021
19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez,1,151893,151893,1.519,0.658,0,04/06/2021
19,Nuevo León,33,Linares,0,,1,78669,78669,0.787,1.271,0,04/06/2021
19,Nuevo León,33,Linares,1,Linares,1,63104,63104,0.631,1.585,0,04/06/2021
19,Nuevo León,36,Mier y Noriega,0,,1,7095,7095,0.071,14.094,0,04/06/2021
19,Nuevo León,36,Mier y Noriega,1,Mier y Noriega,1,1214,1214,0.012,82.372,0,04/06/2021
19,Nuevo León,37,Mina,0,,2,5447,2724,0.027,36.717,0,04/06/2021
19,Nuevo León,37,Mina,1,Mina,2,4495,2248,0.022,44.494,0,04/06/2021
19,Nuevo León,38,Montemorelos,0,,1,59113,59113,0.591,1.692,0,04/06/2021
19,Nuevo León,38,Montemorelos,1,Montemorelos,1,45108,45108,0.451,2.217,0,04/06/2021
19,Nuevo León,39,Monterrey,0,,21,1135550,54074,0.541,1.849,0,04/06/2021
19,Nuevo León,39,Monterrey,1,Monterrey,21,1135512,54072,0.541,1.849,0,04/06/2021
19,Nuevo León,44,Sabinas Hidalgo,0,,1,34671,34671,0.347,2.884,0,04/06/2021
19,Nuevo León,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,1,33068,33068,0.331,3.024,0,04/06/2021
19,Nuevo León,46,San Nicolás de los Garza,0,,1,443273,443273,4.433,0.226,0,04/06/2021
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,1,443273,443273,4.433,0.226,0,04/06/2021
19,Nuevo León,48,Santa Catarina,0,,1,268955,268955,2.69,0.372,0,04/06/2021
19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina,1,268347,268347,2.683,0.373,0,04/06/2021
19,Nuevo León,49,Santiago,0,,1,40469,40469,0.405,2.471,0,04/06/2021
19,Nuevo León,49,Santiago,1,Santiago,1,36840,36840,0.368,2.714,0,04/06/2021
19,Nuevo León,50,Vallecillo,0,,1,1971,1971,0.02,50.736,0,04/06/2021
19,Nuevo León,50,Vallecillo,1,Vallecillo,1,622,622,0.006,160.772,0,04/06/2021
19,Nuevo León,51,Villaldama,0,,1,4113,4113,0.041,24.313,0,04/06/2021
19,Nuevo León,51,Villaldama,1,Ciudad de Villaldama,1,2912,2912,0.029,34.341,0,04/06/2021
20,Oaxaca,0,,0,,53,3801962,71735,0.717,1.394,0,04/06/2021
20,Oaxaca,33,Guadalupe Etla,0,,1,2433,2433,0.024,41.102,0,04/06/2021
20,Oaxaca,33,Guadalupe Etla,1,Guadalupe Etla,1,1851,1851,0.019,54.025,0,04/06/2021
20,Oaxaca,35,Guelatao de Juárez,0,,1,544,544,0.005,183.824,0,04/06/2021
20,Oaxaca,35,Guelatao de Juárez,1,Guelatao de Juárez,1,517,517,0.005,193.424,0,04/06/2021
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,0,,1,69839,69839,0.698,1.432,0,04/06/2021
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,1,53043,53043,0.53,1.885,0,04/06/2021
20,Oaxaca,46,Magdalena Jaltepec,0,,1,3313,3313,0.033,30.184,0,04/06/2021
20,Oaxaca,46,Magdalena Jaltepec,1,Magdalena Jaltepec,1,496,496,0.005,201.613,0,04/06/2021
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,0,,1,41387,41387,0.414,2.416,0,04/06/2021
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,1,Miahuatlán de Porfirio Díaz,1,23940,23940,0.239,4.177,0,04/06/2021
20,Oaxaca,62,Natividad,0,,1,586,586,0.006,170.648,0,04/06/2021
20,Oaxaca,62,Natividad,1,Natividad,1,586,586,0.006,170.648,0,04/06/2021
20,Oaxaca,67,Oaxaca de Juárez,0,,16,263357,16460,0.165,6.075,0,04/06/2021
20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,16,255029,15939,0.159,6.274,0,04/06/2021
20,Oaxaca,115,San Bartolo Coyotepec,0,,1,8684,8684,0.087,11.515,0,04/06/2021
20,Oaxaca,115,San Bartolo Coyotepec,1,San Bartolo Coyotepec,1,3981,3981,0.04,25.119,0,04/06/2021
20,Oaxaca,208,San Juan Mixtepec,0,,1,7611,7611,0.076,13.139,0,04/06/2021
20,Oaxaca,208,San Juan Mixtepec,1,San Juan Mixtepec Distrito 08,1,1670,1670,0.017,59.88,0,04/06/2021
20,Oaxaca,239,San Martín Huamelúlpam,0,,1,1077,1077,0.011,92.851,0,04/06/2021
20,Oaxaca,239,San Martín Huamelúlpam,1,San Martín Huamelúlpam,1,113,113,0.001,884.956,0,04/06/2021
20,Oaxaca,269,San Miguel el Grande,0,,1,4127,4127,0.041,24.231,0,04/06/2021
20,Oaxaca,269,San Miguel el Grande,1,San Miguel el Grande,1,1036,1036,0.01,96.525,0,04/06/2021
20,Oaxaca,283,San Miguel Tequixtepec,0,,1,1042,1042,0.01,95.969,0,04/06/2021
20,Oaxaca,283,San Miguel Tequixtepec,1,San Miguel Tequixtepec,1,498,498,0.005,200.803,0,04/06/2021
20,Oaxaca,294,San Pablo Huitzo,0,,1,6307,6307,0.063,15.855,0,04/06/2021
20,Oaxaca,294,San Pablo Huitzo,1,San Pablo Huitzo,1,5519,5519,0.055,18.119,0,04/06/2021
20,Oaxaca,295,San Pablo Huixtepec,0,,1,9025,9025,0.09,11.08,0,04/06/2021
20,Oaxaca,295,San Pablo Huixtepec,1,San Pablo Huixtepec,1,8786,8786,0.088,11.382,0,04/06/2021
20,Oaxaca,298,San Pablo Villa de Mitla,0,,2,11825,5913,0.059,16.913,0,04/06/2021
20,Oaxaca,298,San Pablo Villa de Mitla,1,San Pablo Villa de Mitla,2,8167,4084,0.041,24.489,0,04/06/2021
20,Oaxaca,340,San Pedro y San Pablo Tequixtepec,0,,1,1878,1878,0.019,53.248,0,04/06/2021
20,Oaxaca,340,San Pedro y San Pablo Tequixtepec,1,San Pedro y San Pablo Tequixtepec,1,458,458,0.005,218.341,0,04/06/2021
20,Oaxaca,341,San Pedro Yucunama,0,,1,232,232,0.002,431.034,0,04/06/2021
20,Oaxaca,341,San Pedro Yucunama,1,San Pedro Yucunama,1,214,214,0.002,467.29,0,04/06/2021
20,Oaxaca,356,Santa Ana del Valle,0,,1,1993,1993,0.02,50.176,0,04/06/2021
20,Oaxaca,356,Santa Ana del Valle,1,Santa Ana del Valle,1,1993,1993,0.02,50.176,0,04/06/2021
20,Oaxaca,385,Santa Cruz Xoxocotlán,0,,1,77833,77833,0.778,1.285,0,04/06/2021
20,Oaxaca,385,Santa Cruz Xoxocotlán,1,Santa Cruz Xoxocotlán,1,67086,67086,0.671,1.491,0,04/06/2021
20,Oaxaca,390,Santa Lucía del Camino,0,,1,47356,47356,0.474,2.112,0,04/06/2021
20,Oaxaca,390,Santa Lucía del Camino,1,Santa Lucía del Camino,1,44023,44023,0.44,2.272,0,04/06/2021
20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,0,,3,38453,12818,0.128,7.802,0,04/06/2021
20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,1,Heroica Ciudad de Tlaxiaco,1,17543,17543,0.175,5.7,0,04/06/2021
20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,25,Santa María Cuquila,2,596,298,0.003,335.57,0,04/06/2021
20,Oaxaca,399,Santa María Atzompa,0,,1,27465,27465,0.275,3.641,0,04/06/2021
20,Oaxaca,399,Santa María Atzompa,1,Santa María Atzompa,1,21788,21788,0.218,4.59,0,04/06/2021
20,Oaxaca,413,Santa María Huatulco,0,,1,38629,38629,0.386,2.589,0,04/06/2021
20,Oaxaca,413,Santa María Huatulco,1,Santa María Huatulco,1,7409,7409,0.074,13.497,0,04/06/2021
20,Oaxaca,446,Santa María Yucuhiti,0,,1,6551,6551,0.066,15.265,0,04/06/2021
20,Oaxaca,446,Santa María Yucuhiti,1,Santa María Yucuhiti,1,252,252,0.003,396.825,0,04/06/2021
20,Oaxaca,459,Santiago Chazumba,0,,1,4479,4479,0.045,22.326,0,04/06/2021
20,Oaxaca,459,Santiago Chazumba,1,Santiago Chazumba,1,1918,1918,0.019,52.138,0,04/06/2021
20,Oaxaca,463,Santiago Huauclilla,0,,1,663,663,0.007,150.83,0,04/06/2021
20,Oaxaca,463,Santiago Huauclilla,1,Santiago Huauclilla,1,233,233,0.002,429.185,0,04/06/2021
20,Oaxaca,475,Santiago Matatlán,0,,1,9653,9653,0.097,10.359,0,04/06/2021
